id_proposicao,id_votacao,casa,obj_votacao,data_hora,votacao_secreta,apelido,status_importante,orientacao,url_votacao
2242888,2242888-60,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Francischini (PSL-PR), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-07-29T20:23:33Z,0,NA,0,-1,NA
2242888,2242888-66,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Francischini (PSL-PR), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-07-29T21:15:04Z,0,NA,0,1,NA
2242888,2242888-67,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Francischini (PSL-PR), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-07-29T21:35:17Z,0,NA,0,1,NA
2242888,2242888-71,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Francischini (PSL-PR), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-07-29T22:07:11Z,0,NA,0,1,NA
2242888,2242888-78,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Francischini (PSL-PR), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-07-29T22:47:14Z,0,NA,0,-1,NA
2242888,2242888-93,camara,"Apresentação da Declaração de Voto n. 7 MESA, pelo Deputado João Daniel  (PT/SE).",2020-07-29T23:11:47Z,0,NA,0,-1,NA
2242888,2242888-95,camara,"Apresentação da Declaração de Voto n. 7 MESA, pelo Deputado João Daniel  (PT/SE).",2020-07-29T23:29:13Z,0,NA,0,-1,NA
2243108,2243108-76,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Fábio Trad (PSD-MS), pela Comissão de Constituição e Justiça e de Cidadania, que conclu...",2020-07-15T21:40:42Z,0,NA,0,1,NA
2244243,2244243-105,camara,"Apresentação da Emenda/Substitutivo do Senado n. 31/2020, pelo Senado Federal, que ""Extingue o Fundo do Programa de Integração Social e do Programa...",2020-08-04T15:45:41Z,0,NA,0,1,NA
2244243,2244243-62,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Marcel van Hattem (NOVO-RS), pela Comissão Mista do Congresso Nacional, que conclui pel...",2020-07-30T02:08:56Z,0,NA,0,1,NA
2244243,2244243-71,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Marcel van Hattem (NOVO-RS), pela Comissão Mista do Congresso Nacional, que conclui pel...",2020-07-30T02:50:04Z,0,NA,0,-1,NA
2244773,2244773-6,camara,"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 615/2020, pelo Deputado Wellington Roberto (PL-PB), que: ""Requeremos a Vossa Excelên...",2020-06-09T15:13:27Z,0,NA,0,1,NA
2246357,2246357-57,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Carreras (PSB-PE), pela Comissão Mista do Congresso Nacional, que conclui pela i...",2020-07-29T16:56:09Z,0,NA,0,-1,NA
2246359,2246359-31,camara,"Apresentação do Requerimento n. 1898/2020, pelo Deputado Léo Moraes  (PODE/RO), que ""Requer a retirada de tramitação da Emenda n° 023 apresentada à...",2020-08-05T15:53:15Z,0,NA,0,1,NA
2247459,2247459-6,camara,"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 654/2020, pelo Deputado Acácio Favacho (PROS-AP), que: ""Requer regime de urgência pa...",2020-06-09T15:26:24Z,0,NA,0,-1,NA
2247564,2247564-60,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Enrico Misasi (PV-SP), pela Comissão Especial,  que conclui pela constitucionalidade, j...",2020-05-14T21:07:35Z,0,NA,0,-1,NA
2247980,2247980-114,camara,"Parecer às Emendas do Senado Federal, proferido em Plenário, pela Comissão de Constituição, Justiça e de Cidadania, pelo Relator Mauro Nazif (PSB-R...",2020-07-14T15:36:49Z,0,NA,0,-1,NA
2249891,2249891-100,camara,"Apresentação da Declaração de Voto n. 8 MESA, pelo Deputado Fausto Pinato (PP/SP).",2020-12-15T21:27:32Z,0,NA,0,1,NA
2249891,2249891-32,camara,"Apresentação da Declaração de Voto n. 2 MESA, pela Deputada Tabata Amaral (PDT/SP).",2020-12-15T15:35:09Z,0,NA,0,-1,NA
2249891,2249891-47,camara,"Parecer às Emendas de Plenário proferido pelo relator, Dep. Mauro Benevides Filho (PDT-CE), pela Comissão especial, que conclui pela constitucional...",2020-12-15T17:40:53Z,0,NA,0,-1,NA
2249891,2249891-52,camara,"Parecer às Emendas de Plenário proferido pelo relator, Dep. Mauro Benevides Filho (PDT-CE), pela Comissão especial, que conclui pela constitucional...",2020-12-15T18:21:29Z,0,NA,0,1,NA
2249891,2249891-58,camara,"Parecer às Emendas de Plenário proferido pelo relator, Dep. Mauro Benevides Filho (PDT-CE), pela Comissão especial, que conclui pela constitucional...",2020-12-15T18:51:16Z,0,NA,0,-1,NA
2249891,2249891-60,camara,"Parecer às Emendas de Plenário proferido pelo relator, Dep. Mauro Benevides Filho (PDT-CE), pela Comissão especial, que conclui pela constitucional...",2020-12-15T18:58:53Z,0,NA,0,-1,NA
2249891,2249891-64,camara,"Parecer às Emendas de Plenário proferido pelo relator, Dep. Mauro Benevides Filho (PDT-CE), pela Comissão especial, que conclui pela constitucional...",2020-12-15T19:22:28Z,0,NA,0,-1,NA
2249891,2249891-73,camara,"Apresentação da Declaração de Voto n. 8 MESA, pelo Deputado Fausto Pinato (PP/SP).",2020-12-15T19:53:52Z,0,NA,0,-1,NA
2249891,2249891-78,camara,"Apresentação da Declaração de Voto n. 8 MESA, pelo Deputado Fausto Pinato (PP/SP).",2020-12-15T20:09:39Z,0,NA,0,1,NA
2249891,2249891-85,camara,"Apresentação da Declaração de Voto n. 8 MESA, pelo Deputado Fausto Pinato (PP/SP).",2020-12-15T20:28:37Z,0,NA,0,1,NA
2249891,2249891-95,camara,"Apresentação da Declaração de Voto n. 8 MESA, pelo Deputado Fausto Pinato (PP/SP).",2020-12-15T20:50:26Z,0,NA,0,1,NA
2249891,2249891-98,camara,"Apresentação da Declaração de Voto n. 8 MESA, pelo Deputado Fausto Pinato (PP/SP).",2020-12-15T21:09:35Z,0,NA,0,1,NA
2249946,2249946-31,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T16:16:44Z,0,NA,0,-1,NA
