id_proposicao,id_votacao,id_parlamentar,casa,voto
2206203,2206203-146,178909,camara,-1
2206203,2206203-146,178910,camara,-1
2206203,2206203-146,178912,camara,-1
2206203,2206203-146,178920,camara,-1
2206203,2206203-146,178922,camara,-1
2206203,2206203-146,178924,camara,1
2206203,2206203-146,178925,camara,-1
2206203,2206203-146,178927,camara,-1
2206203,2206203-146,178928,camara,-1
2206203,2206203-146,178929,camara,1
2206203,2206203-146,178930,camara,1
2206203,2206203-146,178931,camara,-1
2206203,2206203-146,178933,camara,-1
2206203,2206203-146,178934,camara,1
2206203,2206203-146,178939,camara,-1
2206203,2206203-146,178945,camara,1
2206203,2206203-146,178948,camara,-1
2206203,2206203-146,178951,camara,-1
2206203,2206203-146,178952,camara,-1
2206203,2206203-146,178953,camara,-1
2206203,2206203-146,178956,camara,-1
2206203,2206203-146,178959,camara,-1
2206203,2206203-146,178961,camara,-1
2206203,2206203-146,178962,camara,-1
2206203,2206203-146,178964,camara,-1
2206203,2206203-146,178969,camara,-1
2206203,2206203-146,178970,camara,-1
2206203,2206203-146,178972,camara,-1
2206203,2206203-146,178975,camara,-1
2206203,2206203-146,178977,camara,-1
2206203,2206203-146,178981,camara,-1
2206203,2206203-146,178983,camara,1
2206203,2206203-146,178985,camara,-1
2206203,2206203-146,178986,camara,-1
2206203,2206203-146,178990,camara,-1
2206203,2206203-146,178992,camara,-1
2206203,2206203-146,178993,camara,1
2206203,2206203-146,178994,camara,1
2206203,2206203-146,178996,camara,-1
2206203,2206203-146,178997,camara,-1
2206203,2206203-146,179001,camara,-1
2206203,2206203-146,191923,camara,1
2206203,2206203-146,193726,camara,-1
2206203,2206203-146,194260,camara,1
2206203,2206203-146,196358,camara,-1
2206203,2206203-146,198197,camara,1
2206203,2206203-146,198783,camara,-1
2206203,2206203-146,204351,camara,1
2206203,2206203-146,204352,camara,-1
2206203,2206203-146,204354,camara,-1
2206203,2206203-146,204355,camara,-1
2206203,2206203-146,204356,camara,1
2206203,2206203-146,204357,camara,1
2206203,2206203-146,204358,camara,-1
2206203,2206203-146,204359,camara,-1
2206203,2206203-146,204360,camara,-1
2206203,2206203-146,204361,camara,1
2206203,2206203-146,204362,camara,-1
2206203,2206203-146,204363,camara,-1
2206203,2206203-146,204364,camara,-1
2206203,2206203-146,204365,camara,-1
2206203,2206203-146,204366,camara,-1
2206203,2206203-146,204367,camara,1
2206203,2206203-146,204368,camara,-1
2206203,2206203-146,204369,camara,1
2206203,2206203-146,204370,camara,-1
2206203,2206203-146,204371,camara,-1
2206203,2206203-146,204372,camara,1
2206203,2206203-146,204373,camara,-1
2206203,2206203-146,204374,camara,1
2206203,2206203-146,204376,camara,1
2206203,2206203-146,204377,camara,-1
2206203,2206203-146,204381,camara,-1
2206203,2206203-146,204382,camara,-1
2206203,2206203-146,204383,camara,-1
2206203,2206203-146,204384,camara,-1
2206203,2206203-146,204386,camara,-1
2206203,2206203-146,204388,camara,1
2206203,2206203-146,204389,camara,-1
2206203,2206203-146,204392,camara,-1
2206203,2206203-146,204394,camara,-1
2206203,2206203-146,204395,camara,-1
2206203,2206203-146,204396,camara,-1
2206203,2206203-146,204398,camara,-1
2206203,2206203-146,204399,camara,-1
2206203,2206203-146,204400,camara,1
2206203,2206203-146,204404,camara,-1
2206203,2206203-146,204405,camara,-1
2206203,2206203-146,204406,camara,1
2206203,2206203-146,204407,camara,-1
2206203,2206203-146,204408,camara,-1
2206203,2206203-146,204409,camara,-1
2206203,2206203-146,204410,camara,-1
2206203,2206203-146,204411,camara,1
2206203,2206203-146,204412,camara,-1
2206203,2206203-146,204413,camara,-1
2206203,2206203-146,204415,camara,-1
2206203,2206203-146,204416,camara,1
2206203,2206203-146,204418,camara,-1
2206203,2206203-146,204419,camara,-1
2206203,2206203-146,204420,camara,-1
2206203,2206203-146,204422,camara,1
2206203,2206203-146,204423,camara,-1
2206203,2206203-146,204425,camara,1
2206203,2206203-146,204426,camara,-1
2206203,2206203-146,204428,camara,-1
2206203,2206203-146,204429,camara,-1
2206203,2206203-146,204432,camara,-1
2206203,2206203-146,204433,camara,-1
2206203,2206203-146,204434,camara,-1
2206203,2206203-146,204435,camara,1
2206203,2206203-146,204436,camara,-1
2206203,2206203-146,204438,camara,1
2206203,2206203-146,204439,camara,-1
2206203,2206203-146,204440,camara,-1
2206203,2206203-146,204441,camara,1
2206203,2206203-146,204442,camara,-1
2206203,2206203-146,204447,camara,-1
2206203,2206203-146,204448,camara,1
2206203,2206203-146,204449,camara,1
2206203,2206203-146,204451,camara,-1
2206203,2206203-146,204452,camara,1
2206203,2206203-146,204455,camara,1
2206203,2206203-146,204457,camara,-1
2206203,2206203-146,204458,camara,1
2206203,2206203-146,204459,camara,1
2206203,2206203-146,204460,camara,1
2206203,2206203-146,204461,camara,-1
2206203,2206203-146,204462,camara,1
2206203,2206203-146,204463,camara,-1
2206203,2206203-146,204465,camara,-1
2206203,2206203-146,204466,camara,-1
2206203,2206203-146,204467,camara,-1
2206203,2206203-146,204468,camara,-1
2206203,2206203-146,204469,camara,1
2206203,2206203-146,204471,camara,1
2206203,2206203-146,204472,camara,1
2206203,2206203-146,204473,camara,1
2206203,2206203-146,204474,camara,1
2206203,2206203-146,204475,camara,-1
2206203,2206203-146,204476,camara,1
2206203,2206203-146,204477,camara,-1
2206203,2206203-146,204478,camara,1
2206203,2206203-146,204479,camara,-1
2206203,2206203-146,204480,camara,-1
2206203,2206203-146,204481,camara,1
2206203,2206203-146,204482,camara,-1
2206203,2206203-146,204483,camara,-1
2206203,2206203-146,204484,camara,-1
2206203,2206203-146,204485,camara,-1
2206203,2206203-146,204486,camara,1
2206203,2206203-146,204487,camara,1
2206203,2206203-146,204488,camara,-1
2206203,2206203-146,204489,camara,1
2206203,2206203-146,204490,camara,-1
2206203,2206203-146,204491,camara,-1
2206203,2206203-146,204492,camara,-1
2206203,2206203-146,204494,camara,1
2206203,2206203-146,204495,camara,-1
2206203,2206203-146,204496,camara,1
2206203,2206203-146,204498,camara,-1
2206203,2206203-146,204499,camara,-1
2206203,2206203-146,204500,camara,-1
2206203,2206203-146,204501,camara,-1
2206203,2206203-146,204502,camara,-1
2206203,2206203-146,204505,camara,1
2206203,2206203-146,204506,camara,0
2206203,2206203-146,204507,camara,1
2206203,2206203-146,204508,camara,-1
2206203,2206203-146,204509,camara,-1
2206203,2206203-146,204510,camara,-1
2206203,2206203-146,204511,camara,-1
2206203,2206203-146,204512,camara,-1
2206203,2206203-146,204513,camara,-1
2206203,2206203-146,204514,camara,-1
2206203,2206203-146,204515,camara,1
2206203,2206203-146,204516,camara,-1
2206203,2206203-146,204518,camara,-1
2206203,2206203-146,204519,camara,-1
2206203,2206203-146,204520,camara,1
2206203,2206203-146,204521,camara,-1
2206203,2206203-146,204523,camara,-1
2206203,2206203-146,204524,camara,1
2206203,2206203-146,204525,camara,-1
2206203,2206203-146,204528,camara,-1
2206203,2206203-146,204529,camara,1
2206203,2206203-146,204530,camara,-1
2206203,2206203-146,204531,camara,1
2206203,2206203-146,204532,camara,-1
2206203,2206203-146,204533,camara,1
2206203,2206203-146,204534,camara,-1
2206203,2206203-146,204535,camara,-1
2206203,2206203-146,204536,camara,-1
2206203,2206203-146,204537,camara,-1
2206203,2206203-146,204538,camara,1
2206203,2206203-146,204539,camara,-1
2206203,2206203-146,204540,camara,1
2206203,2206203-146,204541,camara,1
2206203,2206203-146,204542,camara,-1
2206203,2206203-146,204544,camara,-1
2206203,2206203-146,204545,camara,1
2206203,2206203-146,204547,camara,1
2206203,2206203-146,204548,camara,-1
2206203,2206203-146,204550,camara,1
2206203,2206203-146,204551,camara,-1
2206203,2206203-146,204552,camara,-1
2206203,2206203-146,204553,camara,-1
2206203,2206203-146,204554,camara,1
2206203,2206203-146,204556,camara,-1
2206203,2206203-146,204558,camara,-1
2206203,2206203-146,204559,camara,-1
2206203,2206203-146,204561,camara,-1
2206203,2206203-146,204562,camara,-1
2206203,2206203-146,204563,camara,1
2206203,2206203-146,204564,camara,-1
2206203,2206203-146,204565,camara,-1
2206203,2206203-146,204566,camara,-1
2206203,2206203-146,204567,camara,1
2206203,2206203-146,204569,camara,-1
2206203,2206203-146,204570,camara,1
2206203,2206203-146,204571,camara,1
2206203,2206203-146,204573,camara,-1
2206203,2206203-146,204575,camara,-1
2206203,2206203-146,205476,camara,-1
2206203,2206203-146,205548,camara,-1
2206203,2206203-146,205550,camara,1
2206203,2206203-146,205863,camara,1
2206203,2206203-146,206231,camara,-1
2206203,2206203-146,207176,camara,-1
2206203,2206203-146,209189,camara,-1
2206203,2206203-146,213274,camara,-1
2206203,2206203-146,213679,camara,1
2206203,2206203-146,213762,camara,1
2206203,2206203-165,62881,camara,-1
2206203,2206203-165,66179,camara,-1
2206203,2206203-165,67138,camara,-1
2206203,2206203-165,68720,camara,1
2206203,2206203-165,69871,camara,1
2206203,2206203-165,73433,camara,1
2206203,2206203-165,73441,camara,-1
2206203,2206203-165,73460,camara,1
2206203,2206203-165,73466,camara,-1
2206203,2206203-165,73482,camara,1
2206203,2206203-165,73486,camara,1
2206203,2206203-165,73531,camara,-1
2206203,2206203-165,73586,camara,1
2206203,2206203-165,73604,camara,1
2206203,2206203-165,73696,camara,-1
2206203,2206203-165,73701,camara,1
2206203,2206203-165,73772,camara,1
2206203,2206203-165,73788,camara,-1
2206203,2206203-165,73801,camara,1
2206203,2206203-165,73808,camara,-1
2206203,2206203-165,73943,camara,1
2206203,2206203-165,74052,camara,-1
2206203,2206203-165,74057,camara,1
2206203,2206203-165,74060,camara,1
2206203,2206203-165,74075,camara,1
2206203,2206203-165,74156,camara,1
2206203,2206203-165,74158,camara,1
2206203,2206203-165,74160,camara,1
2206203,2206203-165,74161,camara,1
2206203,2206203-165,74200,camara,-1
2206203,2206203-165,74262,camara,-1
2206203,2206203-165,74273,camara,-1
2206203,2206203-165,74283,camara,1
2206203,2206203-165,74299,camara,1
2206203,2206203-165,74352,camara,-1
2206203,2206203-165,74356,camara,-1
2206203,2206203-165,74376,camara,1
2206203,2206203-165,74398,camara,1
2206203,2206203-165,74439,camara,1
2206203,2206203-165,74459,camara,-1
2206203,2206203-165,74467,camara,1
2206203,2206203-165,74471,camara,-1
2206203,2206203-165,74478,camara,-1
2206203,2206203-165,74537,camara,-1
2206203,2206203-165,74646,camara,-1
2206203,2206203-165,74655,camara,-1
2206203,2206203-165,74749,camara,1
2206203,2206203-165,74784,camara,1
2206203,2206203-165,74806,camara,1
2206203,2206203-165,74848,camara,1
2206203,2206203-165,75431,camara,-1
2206203,2206203-165,76874,camara,-1
2206203,2206203-165,81055,camara,1
2206203,2206203-165,81297,camara,-1
2206203,2206203-165,90201,camara,-1
2206203,2206203-165,90842,camara,-1
2206203,2206203-165,92102,camara,-1
2206203,2206203-165,92346,camara,-1
2206203,2206203-165,92699,camara,-1
2206203,2206203-165,93083,camara,-1
2206203,2206203-165,98057,camara,-1
2206203,2206203-165,108338,camara,-1
2206203,2206203-165,109429,camara,-1
2206203,2206203-165,115746,camara,-1
2206203,2206203-165,116379,camara,-1
2206203,2206203-165,121948,camara,-1
2206203,2206203-165,122158,camara,-1
2206203,2206203-165,132504,camara,1
2206203,2206203-165,133439,camara,1
2206203,2206203-165,133810,camara,-1
2206203,2206203-165,133968,camara,1
2206203,2206203-165,134812,camara,-1
2206203,2206203-165,135054,camara,-1
2206203,2206203-165,136811,camara,-1
2206203,2206203-165,137070,camara,-1
2206203,2206203-165,139285,camara,1
2206203,2206203-165,141335,camara,1
2206203,2206203-165,141391,camara,-1
2206203,2206203-165,141398,camara,1
2206203,2206203-165,141401,camara,1
2206203,2206203-165,141408,camara,-1
2206203,2206203-165,141411,camara,1
2206203,2206203-165,141417,camara,-1
2206203,2206203-165,141422,camara,-1
2206203,2206203-165,141427,camara,1
2206203,2206203-165,141434,camara,1
2206203,2206203-165,141439,camara,1
2206203,2206203-165,141450,camara,1
2206203,2206203-165,141458,camara,-1
2206203,2206203-165,141464,camara,1
2206203,2206203-165,141470,camara,1
2206203,2206203-165,141508,camara,1
2206203,2206203-165,141513,camara,-1
2206203,2206203-165,141518,camara,-1
2206203,2206203-165,141523,camara,1
2206203,2206203-165,141531,camara,-1
2206203,2206203-165,141553,camara,-1
2206203,2206203-165,143632,camara,-1
2206203,2206203-165,146788,camara,-1
2206203,2206203-165,152605,camara,-1
2206203,2206203-165,154178,camara,-1
2206203,2206203-165,156190,camara,-1
2206203,2206203-165,157130,camara,1
2206203,2206203-165,160510,camara,1
2206203,2206203-165,160511,camara,1
2206203,2206203-165,160512,camara,1
2206203,2206203-165,160518,camara,-1
2206203,2206203-165,160528,camara,1
2206203,2206203-165,160532,camara,-1
2206203,2206203-165,160534,camara,-1
2206203,2206203-165,160535,camara,1
2206203,2206203-165,160538,camara,1
2206203,2206203-165,160545,camara,-1
2206203,2206203-165,160552,camara,-1
2206203,2206203-165,160553,camara,-1
2206203,2206203-165,160556,camara,1
2206203,2206203-165,160558,camara,-1
2206203,2206203-165,160559,camara,1
2206203,2206203-165,160569,camara,1
2206203,2206203-165,160575,camara,1
2206203,2206203-165,160587,camara,-1
2206203,2206203-165,160588,camara,-1
2206203,2206203-165,160592,camara,1
2206203,2206203-165,160599,camara,-1
2206203,2206203-165,160600,camara,-1
2206203,2206203-165,160601,camara,-1
2206203,2206203-165,160604,camara,1
2206203,2206203-165,160610,camara,1
2206203,2206203-165,160619,camara,-1
2206203,2206203-165,160632,camara,1
2206203,2206203-165,160635,camara,-1
2206203,2206203-165,160641,camara,1
2206203,2206203-165,160642,camara,-1
2206203,2206203-165,160645,camara,-1
2206203,2206203-165,160651,camara,-1
2206203,2206203-165,160653,camara,-1
2206203,2206203-165,160655,camara,1
2206203,2206203-165,160673,camara,-1
2206203,2206203-165,160674,camara,-1
2206203,2206203-165,160758,camara,-1
2206203,2206203-165,160976,camara,1
2206203,2206203-165,161550,camara,1
2206203,2206203-165,162332,camara,-1
2206203,2206203-165,164359,camara,-1
2206203,2206203-165,164360,camara,-1
2206203,2206203-165,166402,camara,-1
2206203,2206203-165,171617,camara,1
2206203,2206203-165,171619,camara,1
2206203,2206203-165,171623,camara,1
2206203,2206203-165,178829,camara,-1
2206203,2206203-165,178831,camara,-1
2206203,2206203-165,178832,camara,-1
2206203,2206203-165,178833,camara,-1
2206203,2206203-165,178835,camara,1
2206203,2206203-165,178836,camara,-1
2206203,2206203-165,178839,camara,1
2206203,2206203-165,178842,camara,1
2206203,2206203-165,178843,camara,-1
2206203,2206203-165,178854,camara,-1
2206203,2206203-165,178857,camara,1
2206203,2206203-165,178858,camara,-1
2206203,2206203-165,178861,camara,-1
2206203,2206203-165,178871,camara,-1
2206203,2206203-165,178873,camara,1
2206203,2206203-165,178874,camara,1
2206203,2206203-165,178876,camara,-1
2206203,2206203-165,178879,camara,-1
2206203,2206203-165,178884,camara,1
2206203,2206203-165,178886,camara,-1
2206203,2206203-165,178889,camara,1
2206203,2206203-165,178895,camara,-1
2206203,2206203-165,178909,camara,-1
2206203,2206203-165,178910,camara,-1
2206203,2206203-165,178912,camara,-1
2206203,2206203-165,178916,camara,-1
2206203,2206203-165,178921,camara,-1
2206203,2206203-165,178922,camara,1
2206203,2206203-165,178924,camara,-1
2206203,2206203-165,178925,camara,1
2206203,2206203-165,178928,camara,-1
2206203,2206203-165,178930,camara,-1
2206203,2206203-165,178931,camara,1
2206203,2206203-165,178933,camara,1
2206203,2206203-165,178939,camara,1
2206203,2206203-165,178945,camara,-1
2206203,2206203-165,178946,camara,0
2206203,2206203-165,178952,camara,1
2206203,2206203-165,178953,camara,-1
2206203,2206203-165,178954,camara,-1
2206203,2206203-165,178956,camara,1
2206203,2206203-165,178959,camara,-1
2206203,2206203-165,178961,camara,1
2206203,2206203-165,178962,camara,-1
2206203,2206203-165,178964,camara,1
2206203,2206203-165,178966,camara,-1
2206203,2206203-165,178969,camara,-1
2206203,2206203-165,178970,camara,1
2206203,2206203-165,178972,camara,-1
2206203,2206203-165,178975,camara,1
2206203,2206203-165,178977,camara,-1
2206203,2206203-165,178981,camara,1
2206203,2206203-165,178983,camara,-1
2206203,2206203-165,178985,camara,-1
2206203,2206203-165,178987,camara,1
2206203,2206203-165,178990,camara,-1
2206203,2206203-165,178992,camara,-1
2206203,2206203-165,178993,camara,-1
2206203,2206203-165,178994,camara,1
2206203,2206203-165,178996,camara,1
2206203,2206203-165,178997,camara,1
2206203,2206203-165,179001,camara,1
2206203,2206203-165,191923,camara,-1
2206203,2206203-165,193726,camara,-1
2206203,2206203-165,195866,camara,-1
2206203,2206203-165,196358,camara,-1
2206203,2206203-165,198197,camara,1
2206203,2206203-165,204351,camara,-1
2206203,2206203-165,204352,camara,1
2206203,2206203-165,204355,camara,-1
2206203,2206203-165,204356,camara,-1
2206203,2206203-165,204357,camara,-1
2206203,2206203-165,204358,camara,-1
2206203,2206203-165,204359,camara,-1
2206203,2206203-165,204360,camara,1
2206203,2206203-165,204361,camara,-1
2206203,2206203-165,204362,camara,-1
2206203,2206203-165,204364,camara,1
2206203,2206203-165,204365,camara,-1
2206203,2206203-165,204366,camara,-1
2206203,2206203-165,204367,camara,-1
2206203,2206203-165,204368,camara,-1
2206203,2206203-165,204369,camara,-1
2206203,2206203-165,204370,camara,1
2206203,2206203-165,204371,camara,1
2206203,2206203-165,204372,camara,-1
2206203,2206203-165,204374,camara,-1
2206203,2206203-165,204376,camara,-1
2206203,2206203-165,204377,camara,-1
2206203,2206203-165,204378,camara,-1
2206203,2206203-165,204381,camara,-1
2206203,2206203-165,204382,camara,-1
2206203,2206203-165,204383,camara,1
2206203,2206203-165,204384,camara,-1
2206203,2206203-165,204386,camara,-1
2206203,2206203-165,204387,camara,-1
2206203,2206203-165,204388,camara,-1
2206203,2206203-165,204389,camara,1
2206203,2206203-165,204391,camara,1
2206203,2206203-165,204393,camara,1
2206203,2206203-165,204394,camara,1
2206203,2206203-165,204395,camara,-1
2206203,2206203-165,204396,camara,-1
2206203,2206203-165,204397,camara,-1
2206203,2206203-165,204399,camara,-1
2206203,2206203-165,204400,camara,-1
2206203,2206203-165,204403,camara,1
2206203,2206203-165,204404,camara,-1
2206203,2206203-165,204405,camara,1
2206203,2206203-165,204406,camara,-1
2206203,2206203-165,204407,camara,-1
2206203,2206203-165,204408,camara,1
2206203,2206203-165,204410,camara,-1
2206203,2206203-165,204411,camara,-1
2206203,2206203-165,204412,camara,-1
2206203,2206203-165,204413,camara,-1
2206203,2206203-165,204416,camara,-1
2206203,2206203-165,204418,camara,-1
2206203,2206203-165,204419,camara,-1
2206203,2206203-165,204420,camara,-1
2206203,2206203-165,204422,camara,-1
2206203,2206203-165,204423,camara,-1
2206203,2206203-165,204425,camara,-1
2206203,2206203-165,204426,camara,1
2206203,2206203-165,204427,camara,-1
2206203,2206203-165,204428,camara,1
2206203,2206203-165,204429,camara,1
2206203,2206203-165,204430,camara,-1
2206203,2206203-165,204432,camara,1
2206203,2206203-165,204433,camara,-1
2206203,2206203-165,204434,camara,1
2206203,2206203-165,204435,camara,1
2206203,2206203-165,204437,camara,-1
2206203,2206203-165,204438,camara,-1
2206203,2206203-165,204439,camara,1
2206203,2206203-165,204440,camara,-1
2206203,2206203-165,204441,camara,-1
2206203,2206203-165,204442,camara,-1
2206203,2206203-165,204446,camara,-1
2206203,2206203-165,204447,camara,-1
2206203,2206203-165,204448,camara,-1
2206203,2206203-165,204449,camara,-1
2206203,2206203-165,204450,camara,-1
2206203,2206203-165,204452,camara,-1
2206203,2206203-165,204453,camara,1
2206203,2206203-165,204455,camara,-1
2206203,2206203-165,204456,camara,1
2206203,2206203-165,204457,camara,-1
2206203,2206203-165,204458,camara,-1
2206203,2206203-165,204459,camara,1
2206203,2206203-165,204460,camara,-1
2206203,2206203-165,204461,camara,-1
2206203,2206203-165,204462,camara,-1
2206203,2206203-165,204463,camara,-1
2206203,2206203-165,204465,camara,-1
2206203,2206203-165,204467,camara,1
2206203,2206203-165,204468,camara,-1
2206203,2206203-165,204469,camara,-1
2206203,2206203-165,204471,camara,-1
2206203,2206203-165,204473,camara,-1
2206203,2206203-165,204474,camara,1
2206203,2206203-165,204476,camara,1
2206203,2206203-165,204477,camara,-1
2206203,2206203-165,204478,camara,1
2206203,2206203-165,204479,camara,-1
2206203,2206203-165,204480,camara,1
2206203,2206203-165,204481,camara,-1
2206203,2206203-165,204482,camara,-1
2206203,2206203-165,204483,camara,1
2206203,2206203-165,204484,camara,-1
2206203,2206203-165,204485,camara,-1
2206203,2206203-165,204486,camara,1
2206203,2206203-165,204488,camara,1
2206203,2206203-165,204489,camara,1
2206203,2206203-165,204490,camara,-1
2206203,2206203-165,204491,camara,-1
2206203,2206203-165,204492,camara,1
2206203,2206203-165,204494,camara,-1
2206203,2206203-165,204496,camara,-1
2206203,2206203-165,204497,camara,-1
2206203,2206203-165,204498,camara,-1
2206203,2206203-165,204499,camara,1
2206203,2206203-165,204500,camara,-1
2206203,2206203-165,204501,camara,1
2206203,2206203-165,204502,camara,-1
2206203,2206203-165,204506,camara,-1
2206203,2206203-165,204507,camara,-1
2206203,2206203-165,204509,camara,-1
2206203,2206203-165,204510,camara,-1
2206203,2206203-165,204511,camara,-1
2206203,2206203-165,204512,camara,-1
2206203,2206203-165,204513,camara,-1
2206203,2206203-165,204514,camara,-1
2206203,2206203-165,204515,camara,-1
2206203,2206203-165,204516,camara,-1
2206203,2206203-165,204517,camara,-1
2206203,2206203-165,204518,camara,-1
2206203,2206203-165,204519,camara,-1
2206203,2206203-165,204521,camara,-1
2206203,2206203-165,204522,camara,-1
2206203,2206203-165,204523,camara,-1
2206203,2206203-165,204524,camara,-1
2206203,2206203-165,204525,camara,1
2206203,2206203-165,204526,camara,-1
2206203,2206203-165,204527,camara,-1
2206203,2206203-165,204528,camara,-1
2206203,2206203-165,204530,camara,1
2206203,2206203-165,204531,camara,-1
2206203,2206203-165,204532,camara,-1
2206203,2206203-165,204533,camara,1
2206203,2206203-165,204534,camara,1
2206203,2206203-165,204535,camara,-1
2206203,2206203-165,204537,camara,-1
2206203,2206203-165,204538,camara,-1
2206203,2206203-165,204539,camara,1
2206203,2206203-165,204540,camara,-1
2206203,2206203-165,204542,camara,1
2206203,2206203-165,204544,camara,1
2206203,2206203-165,204549,camara,-1
2206203,2206203-165,204550,camara,-1
2206203,2206203-165,204551,camara,1
2206203,2206203-165,204552,camara,1
2206203,2206203-165,204553,camara,1
2206203,2206203-165,204554,camara,-1
2206203,2206203-165,204556,camara,-1
2206203,2206203-165,204557,camara,-1
2206203,2206203-165,204558,camara,1
2206203,2206203-165,204560,camara,-1
2206203,2206203-165,204561,camara,1
2206203,2206203-165,204562,camara,-1
2206203,2206203-165,204563,camara,-1
2206203,2206203-165,204564,camara,-1
2206203,2206203-165,204565,camara,-1
2206203,2206203-165,204566,camara,-1
2206203,2206203-165,204569,camara,-1
2206203,2206203-165,204570,camara,-1
2206203,2206203-165,204571,camara,-1
2206203,2206203-165,204572,camara,-1
2206203,2206203-165,204573,camara,-1
2206203,2206203-165,204575,camara,-1
2206203,2206203-165,205476,camara,-1
2206203,2206203-165,205548,camara,-1
2206203,2206203-165,205550,camara,-1
2206203,2206203-165,205863,camara,-1
2206203,2206203-165,206231,camara,1
2206203,2206203-165,207176,camara,-1
2206203,2206203-165,207309,camara,-1
2206203,2206203-165,209189,camara,1
2206203,2206203-165,212749,camara,-1
2206203,2206203-165,213274,camara,1
2206203,2206203-165,213679,camara,-1
2206203,2206203-165,213762,camara,-1
2206203,2206203-171,62881,camara,-1
2206203,2206203-171,66828,camara,1
2206203,2206203-171,67138,camara,-1
2206203,2206203-171,68720,camara,1
2206203,2206203-171,69871,camara,-1
2206203,2206203-171,72442,camara,1
2206203,2206203-171,73433,camara,1
2206203,2206203-171,73441,camara,-1
2206203,2206203-171,73460,camara,1
2206203,2206203-171,73466,camara,1
2206203,2206203-171,73482,camara,1
2206203,2206203-171,73486,camara,1
2206203,2206203-171,73531,camara,1
2206203,2206203-171,73586,camara,1
2206203,2206203-171,73604,camara,1
2206203,2206203-171,73692,camara,-1
2206203,2206203-171,73696,camara,1
2206203,2206203-171,73701,camara,1
2206203,2206203-171,73772,camara,1
2206203,2206203-171,73788,camara,-1
2206203,2206203-171,73801,camara,1
2206203,2206203-171,73808,camara,-1
2206203,2206203-171,73943,camara,1
2206203,2206203-171,74044,camara,-1
2206203,2206203-171,74052,camara,-1
2206203,2206203-171,74057,camara,1
2206203,2206203-171,74060,camara,1
2206203,2206203-171,74075,camara,1
2206203,2206203-171,74079,camara,1
2206203,2206203-171,74090,camara,-1
2206203,2206203-171,74158,camara,1
2206203,2206203-171,74159,camara,-1
2206203,2206203-171,74160,camara,1
2206203,2206203-171,74200,camara,-1
2206203,2206203-171,74262,camara,-1
2206203,2206203-171,74270,camara,-1
2206203,2206203-171,74273,camara,-1
2206203,2206203-171,74283,camara,1
2206203,2206203-171,74299,camara,1
2206203,2206203-171,74317,camara,-1
2206203,2206203-171,74352,camara,-1
2206203,2206203-171,74356,camara,-1
2206203,2206203-171,74366,camara,-1
2206203,2206203-171,74371,camara,1
2206203,2206203-171,74376,camara,1
2206203,2206203-171,74398,camara,-1
2206203,2206203-171,74400,camara,3
2206203,2206203-171,74419,camara,1
2206203,2206203-171,74439,camara,1
2206203,2206203-171,74459,camara,-1
2206203,2206203-171,74467,camara,1
2206203,2206203-171,74471,camara,-1
2206203,2206203-171,74478,camara,-1
2206203,2206203-171,74574,camara,-1
2206203,2206203-171,74585,camara,-1
2206203,2206203-171,74655,camara,1
2206203,2206203-171,74693,camara,-1
2206203,2206203-171,74749,camara,1
2206203,2206203-171,74784,camara,1
2206203,2206203-171,74806,camara,1
2206203,2206203-171,74848,camara,1
2206203,2206203-171,75431,camara,-1
2206203,2206203-171,76874,camara,1
2206203,2206203-171,81055,camara,1
2206203,2206203-171,81297,camara,-1
2206203,2206203-171,90201,camara,-1
2206203,2206203-171,90842,camara,-1
2206203,2206203-171,92699,camara,1
2206203,2206203-171,92776,camara,-1
2206203,2206203-171,93083,camara,-1
2206203,2206203-171,98057,camara,-1
2206203,2206203-171,108338,camara,-1
2206203,2206203-171,112437,camara,1
2206203,2206203-171,115746,camara,-1
2206203,2206203-171,116379,camara,-1
2206203,2206203-171,121948,camara,-1
2206203,2206203-171,122158,camara,-1
2206203,2206203-171,122974,camara,-1
2206203,2206203-171,132504,camara,-1
2206203,2206203-171,133439,camara,1
2206203,2206203-171,133810,camara,-1
2206203,2206203-171,134812,camara,-1
2206203,2206203-171,135054,camara,-1
2206203,2206203-171,137070,camara,-1
2206203,2206203-171,139285,camara,1
2206203,2206203-171,141335,camara,1
2206203,2206203-171,141391,camara,1
2206203,2206203-171,141398,camara,1
2206203,2206203-171,141401,camara,1
2206203,2206203-171,141405,camara,1
2206203,2206203-171,141408,camara,-1
2206203,2206203-171,141411,camara,1
2206203,2206203-171,141417,camara,-1
2206203,2206203-171,141421,camara,1
2206203,2206203-171,141422,camara,-1
2206203,2206203-171,141427,camara,1
2206203,2206203-171,141431,camara,-1
2206203,2206203-171,141434,camara,1
2206203,2206203-171,141439,camara,1
2206203,2206203-171,141450,camara,1
2206203,2206203-171,141459,camara,1
2206203,2206203-171,141464,camara,1
2206203,2206203-171,141470,camara,1
2206203,2206203-171,141508,camara,1
2206203,2206203-171,141513,camara,-1
2206203,2206203-171,141516,camara,-1
2206203,2206203-171,141518,camara,-1
2206203,2206203-171,141523,camara,1
2206203,2206203-171,141531,camara,-1
2206203,2206203-171,141553,camara,-1
2206203,2206203-171,141555,camara,-1
2206203,2206203-171,143084,camara,-1
2206203,2206203-171,143632,camara,-1
2206203,2206203-171,146788,camara,-1
2206203,2206203-171,151208,camara,-1
2206203,2206203-171,152605,camara,-1
